id,name,uni_id,uni_name,notability,link,image_link,wiki_link,genre,gender
TW14,Preston 'Bodie' Broadus,TW,The Wire,65.4,https://openpsychometrics.org/tests/characters/stats/TW/14,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/14.jpg,https://thewire.fandom.com/wiki/Preston_Broadus?so=search,"crime,drama,tragedy",m
TW27,Spiros 'Vondas' Vondopoulos,TW,The Wire,65,https://openpsychometrics.org/tests/characters/stats/TW/27,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/27.jpg,https://thewire.fandom.com/wiki/Spiros_Vondopoulos?so=search,"crime,drama,tragedy",m
TW19,Norman Wilson,TW,The Wire,60.7,https://openpsychometrics.org/tests/characters/stats/TW/19,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/19.jpg,https://thewire.fandom.com/wiki/Norman_Wilson?so=search,"crime,drama,tragedy",m
TW26,Clarence Royce,TW,The Wire,58.3,https://openpsychometrics.org/tests/characters/stats/TW/26,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/26.jpg,https://thewire.fandom.com/wiki/Clarence_Royce?so=search,"crime,drama,tragedy",m
TW22,Beatrice 'Beadie' Russell,TW,The Wire,57.3,https://openpsychometrics.org/tests/characters/stats/TW/22,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/22.jpg,https://thewire.fandom.com/wiki/Beatrice_Russell?so=search,"crime,drama,tragedy",f
TW25,Clay Davis,TW,The Wire,54,https://openpsychometrics.org/tests/characters/stats/TW/25,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/25.jpg,https://thewire.fandom.com/wiki/R._Clayton_Davis?so=search,"crime,drama,tragedy",m
TW10,Roland 'Prez' Pryzbylewski,TW,The Wire,52.6,https://openpsychometrics.org/tests/characters/stats/TW/10,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/10.jpg,https://thewire.fandom.com/wiki/Roland_Pryzbylewski?so=search,"crime,drama,tragedy",m
TW7,Ellis Carver,TW,The Wire,51.4,https://openpsychometrics.org/tests/characters/stats/TW/7,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/7.jpg,https://thewire.fandom.com/wiki/Ellis_Carver?so=search,"crime,drama,tragedy",m
TW28,Frank Sobotka,TW,The Wire,48.9,https://openpsychometrics.org/tests/characters/stats/TW/28,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/28.jpg,https://thewire.fandom.com/wiki/Frank_Sobotka?so=search,"crime,drama,tragedy",m
TW9,William Rawls,TW,The Wire,48.5,https://openpsychometrics.org/tests/characters/stats/TW/9,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/9.jpg,https://thewire.fandom.com/wiki/William_Rawls?so=search,"crime,drama,tragedy",m
TW21,Maurice Levy,TW,The Wire,48.3,https://openpsychometrics.org/tests/characters/stats/TW/21,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/21.jpg,https://thewire.fandom.com/wiki/Maurice_Levy?so=search,"crime,drama,tragedy",m
TW6,Thomas 'Herc' Hauk,TW,The Wire,45.5,https://openpsychometrics.org/tests/characters/stats/TW/6,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/6.jpg,https://thewire.fandom.com/wiki/Thomas_Hauk?so=search,"crime,drama,tragedy",m
TW30,Nick Sobotka,TW,The Wire,38.7,https://openpsychometrics.org/tests/characters/stats/TW/30,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/30.jpg,https://thewire.fandom.com/wiki/Nickolas_Sobotka?so=search,"crime,drama,tragedy",m
TW29,Ziggy Sobotka,TW,The Wire,37.1,https://openpsychometrics.org/tests/characters/stats/TW/29,https://openpsychometrics.org/tests/characters/test-resources/pics/TW/29.jpg,https://thewire.fandom.com/wiki/Chester_Sobotka?so=search,"crime,drama,tragedy",m
WW1,Josiah Bartlet,WW,The West Wing,93.8,https://openpsychometrics.org/tests/characters/stats/WW/1,https://openpsychometrics.org/tests/characters/test-resources/pics/WW/1.jpg,https://en.wikipedia.org/wiki/Jed_Bartlet,drama,m
WW2,Leo McGarry,WW,The West Wing,92.4,https://openpsychometrics.org/tests/characters/stats/WW/2,https://openpsychometrics.org/tests/characters/test-resources/pics/WW/2.jpg,https://en.wikipedia.org/wiki/Leo_McGarry,drama,m
WW6,C. J. Cregg,WW,The West Wing,86.7,https://openpsychometrics.org/tests/characters/stats/WW/6,https://openpsychometrics.org/tests/characters/test-resources/pics/WW/6.jpg,https://en.wikipedia.org/wiki/C._J._Cregg,drama,f
WW3,Josh Lyman,WW,The West Wing,85.7,https://openpsychometrics.org/tests/characters/stats/WW/3,https://openpsychometrics.org/tests/characters/test-resources/pics/WW/3.jpg,https://en.wikipedia.org/wiki/Josh_Lyman,drama,m
WW7,Charlie Young,WW,The West Wing,84.1,https://openpsychometrics.org/tests/characters/stats/WW/7,https://openpsychometrics.org/tests/characters/test-resources/pics/WW/7.jpg,https://en.wikipedia.org/wiki/Charlie_Young,drama,m
WW5,Sam Seaborn,WW,The West Wing,82,https://openpsychometrics.org/tests/characters/stats/WW/5,https://openpsychometrics.org/tests/characters/test-resources/pics/WW/5.jpg,https://en.wikipedia.org/wiki/Sam_Seaborn,drama,m
WW4,Toby Ziegler,WW,The West Wing,77.9,https://openpsychometrics.org/tests/characters/stats/WW/4,https://openpsychometrics.org/tests/characters/test-resources/pics/WW/4.jpg,https://en.wikipedia.org/wiki/Toby_Ziegler,drama,m
WW8,Donna Moss,WW,The West Wing,72,https://openpsychometrics.org/tests/characters/stats/WW/8,https://openpsychometrics.org/tests/characters/test-resources/pics/WW/8.jpg,https://en.wikipedia.org/wiki/Donna_Moss,drama,f
WW9,Abbey Bartlet,WW,The West Wing,70.5,https://openpsychometrics.org/tests/characters/stats/WW/9,https://openpsychometrics.org/tests/characters/test-resources/pics/WW/9.jpg,https://westwing.fandom.com/wiki/Abigail_Bartlet,drama,f
WW10,Joey Lucas,WW,The West Wing,70.5,https://openpsychometrics.org/tests/characters/stats/WW/10,https://openpsychometrics.org/tests/characters/test-resources/pics/WW/10.jpg,https://westwing.fandom.com/wiki/Joey_Lucas,drama,f
SOP3,Carmela Soprano,SOP,The Sopranos,88.6,https://openpsychometrics.org/tests/characters/stats/SOP/3,https://openpsychometrics.org/tests/characters/test-resources/pics/SOP/3.jpg,https://en.wikipedia.org/wiki/Carmela_Soprano,"crime,drama",f
SOP1,Tony Soprano,SOP,The Sopranos,84.7,https://openpsychometrics.org/tests/characters/stats/SOP/1,https://openpsychometrics.org/tests/characters/test-resources/pics/SOP/1.jpg,https://en.wikipedia.org/wiki/Tony_Soprano,"crime,drama",m
SOP2,Dr. Jennifer Melfi,SOP,The Sopranos,78.4,https://openpsychometrics.org/tests/characters/stats/SOP/2,https://openpsychometrics.org/tests/characters/test-resources/pics/SOP/2.jpg,https://en.wikipedia.org/wiki/Jennifer_Melfi,"crime,drama",f
SOP5,Junior Soprano,SOP,The Sopranos,67.9,https://openpsychometrics.org/tests/characters/stats/SOP/5,https://openpsychometrics.org/tests/characters/test-resources/pics/SOP/5.jpg,https://en.wikipedia.org/wiki/Junior_Soprano,"crime,drama",m
SOP6,Silvio Dante,SOP,The Sopranos,65.5,https://openpsychometrics.org/tests/characters/stats/SOP/6,https://openpsychometrics.org/tests/characters/test-resources/pics/SOP/6.jpg,https://en.wikipedia.org/wiki/Silvio_Dante,"crime,drama",m
SOP7,Paulie 'Walnuts' Gualtieri,SOP,The Sopranos,62.1,https://openpsychometrics.org/tests/characters/stats/SOP/7,https://openpsychometrics.org/tests/characters/test-resources/pics/SOP/7.jpg,https://en.wikipedia.org/wiki/Paulie_Gualtieri,"crime,drama",m
SOP4,Christopher Moltisanti,SOP,The Sopranos,54.6,https://openpsychometrics.org/tests/characters/stats/SOP/4,https://openpsychometrics.org/tests/characters/test-resources/pics/SOP/4.jpg,https://en.wikipedia.org/wiki/Christopher_Moltisanti,"crime,drama",m
SOP9,Meadow Soprano,SOP,The Sopranos,54.2,https://openpsychometrics.org/tests/characters/stats/SOP/9,https://openpsychometrics.org/tests/characters/test-resources/pics/SOP/9.jpg,https://en.wikipedia.org/wiki/Meadow_Soprano,"crime,drama",f
SOP8,A.J. Soprano,SOP,The Sopranos,41.2,https://openpsychometrics.org/tests/characters/stats/SOP/8,https://openpsychometrics.org/tests/characters/test-resources/pics/SOP/8.jpg,https://en.wikipedia.org/wiki/A.J._Soprano,"crime,drama",m
SOP10,Janice Soprano,SOP,The Sopranos,35.1,https://openpsychometrics.org/tests/characters/stats/SOP/10,https://openpsychometrics.org/tests/characters/test-resources/pics/SOP/10.jpg,https://en.wikipedia.org/wiki/Janice_Soprano,"crime,drama",f
FS2,River Tam,FS,Firefly + Serenity,90.6,https://openpsychometrics.org/tests/characters/stats/FS/2,https://openpsychometrics.org/tests/characters/test-resources/pics/FS/2.jpg,https://en.wikipedia.org/wiki/List_of_Firefly_(TV_series)_characters#River_Tam,"drama,science fiction",f
FS5,Zoe Washburne,FS,Firefly + Serenity,86.5,https://openpsychometrics.org/tests/characters/stats/FS/5,https://openpsychometrics.org/tests/characters/test-resources/pics/FS/5.jpg,https://en.wikipedia.org/wiki/List_of_Firefly_(TV_series)_characters#Zo%C3%AB_Washburne,"drama,science fiction",f
FS1,Malcolm Reynolds,FS,Firefly + Serenity,82.8,https://openpsychometrics.org/tests/characters/stats/FS/1,https://openpsychometrics.org/tests/characters/test-resources/pics/FS/1.jpg,https://en.wikipedia.org/wiki/List_of_Firefly_(TV_series)_characters#Malcolm_Reynolds,"drama,science fiction",m
FS3,Inara Serra,FS,Firefly + Serenity,81.6,https://openpsychometrics.org/tests/characters/stats/FS/3,https://openpsychometrics.org/tests/characters/test-resources/pics/FS/3.jpg,https://en.wikipedia.org/wiki/List_of_Firefly_(TV_series)_characters#Inara_Serra,"drama,science fiction",f
FS4,Kaylee Frye,FS,Firefly + Serenity,80.5,https://openpsychometrics.org/tests/characters/stats/FS/4,https://openpsychometrics.org/tests/characters/test-resources/pics/FS/4.jpg,https://en.wikipedia.org/wiki/List_of_Firefly_(TV_series)_characters#Kaylee_Frye,"drama,science fiction",f
FS6,Hoban Washburne,FS,Firefly + Serenity,75.8,https://openpsychometrics.org/tests/characters/stats/FS/6,https://openpsychometrics.org/tests/characters/test-resources/pics/FS/6.jpg,https://en.wikipedia.org/wiki/List_of_Firefly_(TV_series)_characters#Hoban_Washburne,"drama,science fiction",m
FS8,Derrial Book,FS,Firefly + Serenity,73.7,https://openpsychometrics.org/tests/characters/stats/FS/8,https://openpsychometrics.org/tests/characters/test-resources/pics/FS/8.jpg,https://en.wikipedia.org/wiki/List_of_Firefly_(TV_series)_characters#Shepherd_Derrial_Book,"drama,science fiction",m
FS10,The Operative,FS,Firefly + Serenity,69.6,https://openpsychometrics.org/tests/characters/stats/FS/10,https://openpsychometrics.org/tests/characters/test-resources/pics/FS/10.jpg,https://en.wikipedia.org/wiki/List_of_Firefly_(TV_series)_characters#The_Operative,"drama,science fiction",m
FS9,Simon Tam,FS,Firefly + Serenity,63.6,https://openpsychometrics.org/tests/characters/stats/FS/9,https://openpsychometrics.org/tests/characters/test-resources/pics/FS/9.jpg,https://en.wikipedia.org/wiki/List_of_Firefly_(TV_series)_characters#Simon_Tam,"drama,science fiction",m
FS7,Jayne Cobb,FS,Firefly + Serenity,52.2,https://openpsychometrics.org/tests/characters/stats/FS/7,https://openpsychometrics.org/tests/characters/test-resources/pics/FS/7.jpg,https://en.wikipedia.org/wiki/List_of_Firefly_(TV_series)_characters#Jayne_Cobb,"drama,science fiction",m
S82,Nomi Marks,S8,Sense8,92.8,https://openpsychometrics.org/tests/characters/stats/S8/2,https://openpsychometrics.org/tests/characters/test-resources/pics/S8/2.jpg,https://sense8.fandom.com/wiki/Nomi_Marks,"drama,science fiction",f
S81,Sun Bak,S8,Sense8,84.8,https://openpsychometrics.org/tests/characters/stats/S8/1,https://openpsychometrics.org/tests/characters/test-resources/pics/S8/1.jpg,https://sense8.fandom.com/wiki/Sun_Bak?so=search,"drama,science fiction",f
S85,Wolfgang Bogdanow,S8,Sense8,83.2,https://openpsychometrics.org/tests/characters/stats/S8/5,https://openpsychometrics.org/tests/characters/test-resources/pics/S8/5.jpg,https://sense8.fandom.com/wiki/Wolfgang_Bogdanow?so=search,"drama,science fiction",m
S84,Riley Blue,S8,Sense8,79.4,https://openpsychometrics.org/tests/characters/stats/S8/4,https://openpsychometrics.org/tests/characters/test-resources/pics/S8/4.jpg,https://sense8.fandom.com/wiki/Riley_Blue?so=search,"drama,science fiction",f
S89,Amanita Caplan,S8,Sense8,77.9,https://openpsychometrics.org/tests/characters/stats/S8/9,https://openpsychometrics.org/tests/characters/test-resources/pics/S8/9.jpg,https://sense8.fandom.com/wiki/Amanita_Caplan?so=search,"drama,science fiction",f
S83,Kala Dandekar,S8,Sense8,75.1,https://openpsychometrics.org/tests/characters/stats/S8/3,https://openpsychometrics.org/tests/characters/test-resources/pics/S8/3.jpg,https://sense8.fandom.com/wiki/Kala_Dandekar?so=search,"drama,science fiction",f
S86,Lito Rodriguez,S8,Sense8,72.9,https://openpsychometrics.org/tests/characters/stats/S8/6,https://openpsychometrics.org/tests/characters/test-resources/pics/S8/6.jpg,https://sense8.fandom.com/wiki/Lito_Rodriguez?so=search,"drama,science fiction",m
S87,Will Gorski,S8,Sense8,71.4,https://openpsychometrics.org/tests/characters/stats/S8/7,https://openpsychometrics.org/tests/characters/test-resources/pics/S8/7.jpg,https://sense8.fandom.com/wiki/Will_Gorski?so=search,"drama,science fiction",m
S810,Hernando Fuentes,S8,Sense8,71.2,https://openpsychometrics.org/tests/characters/stats/S8/10,https://openpsychometrics.org/tests/characters/test-resources/pics/S8/10.jpg,https://sense8.fandom.com/wiki/Hernando_Fuentes?so=search,"drama,science fiction",m
S88,Angelica Turing,S8,Sense8,56.8,https://openpsychometrics.org/tests/characters/stats/S8/8,https://openpsychometrics.org/tests/characters/test-resources/pics/S8/8.jpg,https://sense8.fandom.com/wiki/Angelica_Turing?so=search,"drama,science fiction",f
DA15,"Violet Crawley, Dowager Countess of Grantham",DA,Downton Abbey,87.3,https://openpsychometrics.org/tests/characters/stats/DA/15,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/15.jpg,https://downtonabbey.fandom.com/wiki/Violet_Crawley?so=search,drama,f
DA6,Lady Mary Crawley,DA,Downton Abbey,86.2,https://openpsychometrics.org/tests/characters/stats/DA/6,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/6.jpg,https://downtonabbey.fandom.com/wiki/Mary_Talbot?so=search,drama,f
DA2,Lady Sybil Crawley,DA,Downton Abbey,82.1,https://openpsychometrics.org/tests/characters/stats/DA/2,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/2.jpg,https://downtonabbey.fandom.com/wiki/Sybil_Branson?so=search,drama,f
DA4,Charlie Carson,DA,Downton Abbey,79.7,https://openpsychometrics.org/tests/characters/stats/DA/4,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/4.jpg,https://downtonabbey.fandom.com/wiki/Charles_Carson?so=search,drama,m
DA9,Elsie Carson,DA,Downton Abbey,76.9,https://openpsychometrics.org/tests/characters/stats/DA/9,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/9.jpg,https://downtonabbey.fandom.com/wiki/Elsie_Carson?so=search,drama,f
DA5,John Bates,DA,Downton Abbey,74.3,https://openpsychometrics.org/tests/characters/stats/DA/5,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/5.jpg,https://downtonabbey.fandom.com/wiki/John_Bates?so=search,drama,m
DA1,"Robert Crawley, 7th Earl of Grantham",DA,Downton Abbey,73.2,https://openpsychometrics.org/tests/characters/stats/DA/1,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/1.jpg,https://downtonabbey.fandom.com/wiki/Robert_Crawley?so=search,drama,m
DA8,Anna Bates,DA,Downton Abbey,71.4,https://openpsychometrics.org/tests/characters/stats/DA/8,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/8.jpg,https://downtonabbey.fandom.com/wiki/Anna_Bates?so=search,drama,f
DA12,"Cora Crawley, Countess of Grantham",DA,Downton Abbey,71.1,https://openpsychometrics.org/tests/characters/stats/DA/12,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/12.jpg,https://downtonabbey.fandom.com/wiki/Cora_Crawley?so=search,drama,f
DA13,Daisy Mason,DA,Downton Abbey,64.3,https://openpsychometrics.org/tests/characters/stats/DA/13,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/13.jpg,https://downtonabbey.fandom.com/wiki/Daisy_Parker?so=search,drama,f
DA11,Thomas Barrow,DA,Downton Abbey,62.7,https://openpsychometrics.org/tests/characters/stats/DA/11,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/11.jpg,https://downtonabbey.fandom.com/wiki/Thomas_Barrow?so=search,drama,m
DA14,Beryl Patmore,DA,Downton Abbey,61.5,https://openpsychometrics.org/tests/characters/stats/DA/14,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/14.jpg,https://downtonabbey.fandom.com/wiki/Beryl_Patmore?so=search,drama,f
DA3,Lady Edith Crawley,DA,Downton Abbey,49.2,https://openpsychometrics.org/tests/characters/stats/DA/3,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/3.jpg,https://downtonabbey.fandom.com/wiki/Edith_Pelham?so=search,drama,f
DA7,Sarah O'Brien,DA,Downton Abbey,40.4,https://openpsychometrics.org/tests/characters/stats/DA/7,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/7.jpg,https://downtonabbey.fandom.com/wiki/Sarah_O'Brien?so=search,drama,f
DA10,William Mason,DA,Downton Abbey,27.9,https://openpsychometrics.org/tests/characters/stats/DA/10,https://openpsychometrics.org/tests/characters/test-resources/pics/DA/10.jpg,https://downtonabbey.fandom.com/wiki/William_Mason?so=search,drama,m
GP4,Janet,GP,The Good Place,86.4,https://openpsychometrics.org/tests/characters/stats/GP/4,https://openpsychometrics.org/tests/characters/test-resources/pics/GP/4.jpg,https://thegoodplace.fandom.com/wiki/Janet?so=search,"comedy,fiction,fantasy",f
GP1,Eleanor Shellstrop,GP,The Good Place,84,https://openpsychometrics.org/tests/characters/stats/GP/1,https://openpsychometrics.org/tests/characters/test-resources/pics/GP/1.jpg,https://thegoodplace.fandom.com/wiki/Eleanor_Shellstrop?so=search,"comedy,fiction,fantasy",f
GP2,Chidi Anagonye,GP,The Good Place,83,https://openpsychometrics.org/tests/characters/stats/GP/2,https://openpsychometrics.org/tests/characters/test-resources/pics/GP/2.jpg,https://thegoodplace.fandom.com/wiki/Chidi_Anagonye?so=search,"comedy,fiction,fantasy",m
GP6,Michael,GP,The Good Place,82.9,https://openpsychometrics.org/tests/characters/stats/GP/6,https://openpsychometrics.org/tests/characters/test-resources/pics/GP/6.jpg,https://thegoodplace.fandom.com/wiki/Michael?so=search,"comedy,fiction,fantasy",m
GP3,Tahani Al-Jamil,GP,The Good Place,74.6,https://openpsychometrics.org/tests/characters/stats/GP/3,https://openpsychometrics.org/tests/characters/test-resources/pics/GP/3.jpg,https://thegoodplace.fandom.com/wiki/Tahani_Al-Jamil?so=search,"comedy,fiction,fantasy",f
